"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Qatar","QAT","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","8618614.21328477","10315522.3256","11630642.9538","19295847.9588","50757202.2393773","31425442.0957832","39225665.167","47542307.52","79990815.696","113356581.151127","183106703.29667","200611798.30309","177168782.747262","150243465.105453","152983428.240644","144967922.667251","122083963.42355","127052550.118026","135541923.327825","142542147.434588","161165686.343309","150143069.18921","166304747.325788","155200882.04718","159456126.005962","175446394.7217","194735084.18939","242132955.621872","211260494.724484","254092927.967533","337672730.377967","346418523.340197","378856789.035639","472843195.237331","601414223.841121","768307841.064875","1105728161.02523","1403652817.62539","1962000000","1704121771.96203","2302834553.78671","3385437801.38761","4046357980.58358","4587680716.78366","5059564475.7854","3871645351.49575","3522090190.79234","3698401488.80147","","",
"Romania","ROU","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1073687045.38262","1010175636.366","925446519.849489","801009733.344","760318680.254","1019748556.77812","1274320023.64592","1216868310.075","1283746392.98598","1339114265.12197","1081045373.72356","1048380692.3472","1222021491.8016","1471965209.5008","1895925768.084","2360103391.0443","3272009499.9696","4057899999.99999","5848000000","7477600000.00003","6375000000","5215200000","5166000000","4720800000","5254700000","5535700000","4889400000","5170400000","5788600000","","",
"Russian Federation","RUS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21684000000","19773000000","20124000000","20163000000","17784000000","16809000000","15327000000","15288000000","13681168998","14035603428","9179851737","6664996749.52104","8971576768.11513","10711772423.0322","12027080130.439","14797987197.0179","20516368492.4413","26450565368.4692","34127783461.9667","45112240646.7312","57203487883.6634","41935765199.91","52610228127.5194","70756676426.5386","76108642418.991","79457996688.7692","72037989247.1886","48207311466.3","45307623558.5526","55818992224.1368","","",
"Rwanda","RWA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","4840000.132","5796759.2878","7396735.149","8067532.4128","11613120.093","13077415.8379","12683500.236","15600607.2474","18021641.63","24346008.676","28901037.205","50980960.512","48358079.9749505","45995114.718","49243880.959","55106012.2012198","65756172.142","70722161.433","73832525.315","83830011.23","89803659.2997567","67243732.8973042","71424572.1324093","69215220.6896674","26522290.7126551","45958006.0406021","48413807.0610794","64924744.3815066","69701963.8658472","65004349.572","57432704.2362","57163056.9312","59102142.2293338","66602796.7000007","77513410.3510011","98941325.8997338","124204182.888868","155380003.128","163096806.847","201926555.396999","239522884.4646","260917981.7236","286659357.0588","320393711.464","302122850.04608","277031567.697682","260890475.678533","282033591.963951","","",
"South Asia","SAS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","113020849.732602","148125563.300693","193817403.765563","292188775.030621","1058619549.498","1028983227.209","1671705779.26389","1923902004.17805","2217597364.388","4033000000","4320000000","4525000000","4056000000","5069000000","5292000000","6288144915","4488815049.698","5333808015.83463","5469856358.34296","5860897560","6948708128","6885000000","6533000000","7480000000","7888000000","7884000000","7473000000","6972000000","10635556316","11785346188","13653754730","13366307262","13725616597","15594025139","18684085420","23786277977","27379371327","30325707874","38014927643","31475497746","38446098845","48937931427","53608952782","54471295186","55333637590","48363036491","47500694087","50231445033","","",
"Sudan","SDN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","84062448.7030942","97503126.34","105693142.252999","131101926.612","168253022.948","204861407.372999","256049006.931001","319817655.012","281917246.225","331131347.945","291273666.60843","346697460.93","326291513.815979","289252952.892","334992426.885447","391009079.704405","314762791.289938","403220243.068226","305683665.21826","299559799.112897","235411931.631773","201789527.186637","127796703.241344","165594278.688342","245436514.310817","266579221.97161","75217750.1853295","98454599.1804231","94513198.075433","99100001.7293155","123568456.8691","144487743.828496","177373434.9952","238829796.000599","328471039.9138","385918609.7533","665686753.9146","881848565.666252","1092812432.1655","1071714087.0572","1319044585.23","1407501988.6944","1360694620.7702","979619626.6378","1617856852.998","1925846153.3406","1887867973.1362","2332600000","","",
"Senegal","SEN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","56394445.0136203","58182339.3349705","70314898.0877468","80176666.9244668","90120703.4654014","121126324.857084","123513640.840321","89394916.349","140907584.238955","176138643.522318","190635733.35028","144758719.969","165443337.13224","145298811.82189","125344003.846","137672376.374","185009069.7","210224839.544","201064168.239","230614349.450276","284197064.726956","276654028.96","288910580.668677","270681930.601592","184356840.712727","232904761.746322","221909608.655","216146567.393778","220258756.78413","210215767.056782","178509592.0188","190228865.767199","211495768.8756","278288603.6292","358751344.1844","476690210.6868","519692583.8853","654705368.958331","811854077.090097","803923526.4","833778304.6944","944733880.370477","935653674.441252","1079456075.71081","1282569955.2393","1076742954.74211","1194447892.48902","1325353640.83368","","",
"Singapore","SGP","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","57398373.8871155","65519044.832","73254990.654","86739626.664","116704362.33","130733513.883","144719689.614","143918002.272","157462121.838","194458707.114","259514163.523","307198019.812","366441046.992","518423831.79","640984553.18292","664116707.590631","631561474.49","630848718.646","774733570.748","819302265.416932","930504845.4","1164477916.056","1617813689.377","1424760490.152","1699090742.443","1947551008.898","2105663687.952","2309434020","2159362432.29904","2043124849.70016","2095424709.972","2297139253.214","2322280563.57994","2431921221.11469","2751457142.85714","3087200000","3707785714.28572","4509085714.28572","4765600000","5270400000","6909000000","7585800000","8035200000","8086800000","8390400000","8086800000","8114400000","8611200000","","",
"Solomon Islands","SLB","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","1136032.4854","1551445.57805","2344032.09614","2028799.58101","2169497.73941","2459636.28285","2796841.02106","3991108.54485","4395185.58625","4858883.01405","5172690.76205","4774508.096","6675453.404325","6065842.7879","5352784.9569","6346528.22700001","8217046.817625","8768772.89365001","7930431.431775","8756740.8278","9908777.78042097","9779332.1049369","11103776.4182226","12286565.2524632","12969934.4395731","21464285.6793658","17773671.8011731","19340176.4475493","18675885.0759394","18202456.8604776","16124941.4566255","16508174.8218646","19711759.3654809","22572086.8351419","26092723.1156405","28247483.98821","39063533.0864","42680524.80166","49356482.37702","66846141.62324","92583264.43716","104505305.765","109302263.1876","111435202.9","115392642.3356","121638157.0516","","",
"Sierra Leone","SLE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","12750318.665149","12300148.2018223","13702840.4861906","16918023.2080024","19030615.8068091","21986890.3617","16826142.2116","24716164.5871","30476434.8075","25745799.2756355","25521295.9136507","25903131.499846","30311498.1967899","22965071.6967138","25213276.7093445","14677943.3486313","11264871.365","12065381.856","18963595.1963","13268616.129","6378246.38","17131125.6945775","14410433.1204877","17255446.3462453","19009140.1727894","19485339.8849141","21646020.4230902","19829115.9537577","6441249.43254506","19641527.8511233","31297823.72376","37534464.7958","41837064.174","43618124.3112","42351456.433","46601087.2063","48781100.6232012","54117378.5179","59143113.2601","68223216.128","65161632.675","73985801.2605","108168037.071362","126250698.6456","132857693.116397","112937932.403206","86047754.1699974","100811970.132987","","",
"El Salvador","SLV","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","7863240","32212670.54512","34283304.99776","39084458.46656","44698958.02528","14750400.8","20817360.9","23311680.8","27681120","30808799.1","34901599","36709202.2","98993240.48","101879693.232941","106474714.991008","111175888.89097","110310114.532721","115751133.127547","122814415.523086","128296072.653982","141541688.268109","154211319.921698","172204455.052894","198220056.718147","228993819.794544","176521142","216044940.337548","229590849.581637","247794177.7","266250747.4","292908423.58","320849457.119994","345542128.4","355135943.94","366831468.885","392132520","429521964","465209550","600086344","618757095","565946836","619464510","725335024.371793","767434707.763897","813572966.22999","859370241.870744","860384446.962965","885804035.476031","","",
"San Marino","SMR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63918917.485643","64735138.2856405","65710525.5556848","66726901.3346362","69588858.4008942","","",
"Serbia","SRB","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1061150648.545","800203268.0564","803135808.5577","287106704.7267","538793989.8546","704482714.5994","924247720.7687","1081928581.7171","1138286969.1265","1325532104.7776","1732700972.5794","2227558076.9445","1970593137.273","1766401653.1272","2034514035.3216","1757800931.90517","1907804668.11013","1813555694.11543","1473449749.58984","1432067994.22805","1530949169.98128","","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125450818.019411","124362362.817505","160054574.843032","191562470.504385","147805509.542964","","","","",
"Sub-Saharan Africa","SSF","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1659506.3883684","1782949.576232","2362863.719272","2838917.2784","6440936.58862","5781543.9868","7812379.14724","9378666.79157","14084015.21955","15170203.13118","13022902.4340433","8600968.21624","15520070.51428","12341421.40428","10944312.04044","12360640.52904","13739262.81396","","",
"Suriname","SUR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","13848404.23565","15039520.90825","16454808.4153","18054116.7566","23240158.4491","30306558.4843","31464216.8234","40196841.8669","46714525.2327","49364425.2459","52226500","65436333.3333333","72184166.6666665","73373999.9999997","77606500.0000011","83226000.0000009","89738500","92720000.0000006","102617000","44836600","25148500","26766000","24220000.002","14512647.499673","20668411.5265447","23725324.6434677","29422270.6867599","30996457.82161","37274996.5061225","29261787.7380892","30991207.1461493","25069862.4770854","36178085.7022526","42197790.0642751","48937520.6357438","60353289.1094615","88665025.1188767","101435852.036888","122430801.992187","133687508.560541","146888715.720031","143321584.475773","164180403.655669","172871250.307929","177919764.556515","163768703.687974","102536366.285337","87467321.8646377","","",
"Slovak Republic","SVK","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","879085777.768","1093314828.879","1079623122.24","1248335931.97099","1197427888.3248","1071624516.305","1136295991.057","1404837538.1232","1824730987.593","2209257035.0124","2212826511.6342","2458412723.6386","2922682491.1114","3377263812.8033","3357027063.062","3246025040.0319","3519556716.5052","3426677776.0446","3735700291.58157","3967322534.95012","3467539097.67209","3572925209.16361","3797888736.32496","","",
"Slovenia","SVN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","988881279.842","1159428254.87908","1115947946.55154","1188321651.68584","1211534953.65937","1076806068.88309","1099249438.09383","1222723527.28856","1527546382.51877","1794349854.1022","1882526481.4942","2020447392.6605","2287766415.4175","2585025115.708","2587666674.5352","2491743551.1978","2650913648.6024","2445850158.0264","2302293519.26147","2309306924.02062","1942558593.1919","2022135115.82779","2213487855.7462","","",
"Sweden","SWE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","2325059095.42918","2295485822.336","2802224658.558","3464580898.319","3717274969.38","4585035676.704","4848601817.4","5294999965.281","6283000000","7018000000","8400000000","7620000000","6720000000","6018000000","6042000000","6216000000","8232000000","9720000000","10759000000","10486000000","12750000000","14098000000","13872000000","10759000000","17595924086","20993686740","23528916916","20992301514","19136797800","18781004600","17729010000","16046424000","17305148180.2299","21481994879.1508","25689600000","25556500000","25747200000","28671000000","31180500000","28091700000","30672200000","34615000000","39435600000","42421726275.5054","41837996147.9375","35692788662.1802","36611612924.7709","38378582660.5224","","",
"Eswatini","SWZ","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","2924559.84547385","3718246.17212128","3951441.48261394","5756393.95283839","6915746.83005303","","","","","","","","","","","","","","","","52907828.0579355","42906211.39","68356313.2587696","77626837.7778317","56110850.52","83637714.809","71128329.259","72337486.923","97679611.6102631","80308125.5652","92337021.8843","81582641.8688","74932655.0472","118129914.4404","181610880.4035","223033783.99305","222780855.4886","239940200.1832","227920317.1938","269757826.579836","356528662.899531","442064245.6581","403988371.033574","350067776.766734","297961970.910152","275704362.256834","258536903.114679","295560620.191608","","",
"Sint Maarten (Dutch part)","SXM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","697681.18712","787493.04084","1190776.49301","1396472.6818","1546529.5872","1857204.48693","1980269.71758","4473029.5527546","5902965.35846268","8729473.95190346","10473715.9289044","11253110.2966506","10610937.6786853","10464381.2629863","15711473.988","16623193.011","19338623.7447","21816695.1405383","22914057.2102","22903593.5819","28079053.3845","26519899.1087327","30130537.4925","33778311.4293131","36677162.8632","31758121.759","31722469.2655","34896846.6991013","30545219.588","31192386.521765","30503761.27082","31723145.23597","33112176.08786","35455030.59805","42070047.190893","42389330.192983","42816258.6264","38793816.337088","34486737.2502744","29788298.2025643","33203591.6023844","34615974.15364","27475902.4914772","39290539.9527781","50763596.6384676","55513822.0138271","59775980.8011229","62285874.8383606","","",
"Syrian Arab Republic","SYR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","77653295.86","91290701.42","101513563.904","111041019.21","150697389.22","205819682.238","324433987.977","352174721.052","425620603.496","393022422.768","474762880.165","643329478.36","753941463.3","869409349.344","884873449.474","828925014.176","642046118.887","475957563.606","357636406.866","350492950.021","490151255.675","503193333.32","360681965.18876","410216909.862842","343969584.8399","327284100.649285","440578682.624","358371400.545552","381853037.162678","396300196.903568","478883791.362455","527439084.598452","536276494.814672","544542712.152152","631726478.559801","726374549.115057","840960728.573113","1031049613.27116","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","6032246.22066767","6443433.38429009","7524732.35973558","8312352.86198948","8383034.90608082","11137919.0269173","11163530.0326982","12021815.217672","14299876.2946095","12795669.8494588","13255428.372538","11153596.8560811","10627881.5648829","10746932.8005","9503585.54339011","10712632.8573635","11040251.1011367","12017318.0609085","15316844.5612849","11394004.584","21091734.2077927","28119424.395","36742820.4385372","29887085.571","19923486.583","22384733.0583574","22359921.612","21393467.046","25040345.1153684","28821332.6492","27625331.3926","32386927.8528","39714325.8164008","50144747.136","42413234.2416","56783819.1209","71584430.1064514","96356176.3062501","124916253.450627","140115079.7634","152474762.7876","191817928.656","213079142.506733","218206938.728888","235157599.603849","187404290.226857","174881967.897711","171981378.021394","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","4740059.1392","10397036.6971509","12094521.6125299","14519612.9012221","20682362.6403224","22588344.5642481","22697260.1714167","28183171.7106365","50643426.7521","53068536.0061","59211483.462","52419892.6401","45047096.0962079","41595523.6896186","38050452.3672","36900825.67414","46849332.592","55223888.582","65216309.1485833","64380657.9441436","75103296.325","87930964.012236","93267618.024","61732420.7824885","47616497.1171814","54389093.52","60439924.314","61571026.5640402","51096460.1759806","63808057.159","61432394.0539","56474405.0299","60707045.8554","80165458.2144","78894543.25","76117268.6901","75823757.2448","94900842.7088","123899702.6232","151604177.4099","154475884.0448","197252886.8258","187768066.926","221194890.6868","243671916.4176","212777242.328266","220241739.739754","240926906.909642","","",
"Thailand","THA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","166442316.832076","162144222.944","179278846.362","205098681.246","219169475.056","267889463.19","372704055.372","414130333.701","593191958.570386","514200089.286","577620273.996","685891166.98","900699360.45","1033538482.548","1115456079.429","1245509867.20719","1267307736","1390615728.712","1456509908.832","1569260279.818","2528901450.91403","2516512499.93","2725000000","4268735938","4176000000","4316000000","4984000000","5110000000","4142000000","5079900000.00007","5530400000","5604300000","6013428571.42856","6513685714.28572","7090285714.28566","7480471428.57138","8492742857.14282","9662885714.28569","10228400000","11043200000","11571644766.2072","16758938469.8042","17169137520.3972","16460955804.1404","16167758118.0616","15958331199.4338","16419070420.4149","18178256536.8879","","",
"Tajikistan","TJK","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228757370.742","190104036","175650690.972","120666177.554","65706850.5216221","23659992.84","20321611.1679","18351478.4420107","25822413.7127633","20296078.3296","18246551.3594935","25819685.3007999","32602118.724","35748726.6024","52788577.9344","71481091.968","89416560.6814999","121847104.761466","175217199.388","172114239.2476","249747119.363334","304389595.3626","359285272.143463","417349432.477072","427226288.229947","353509429.499772","307700168.163495","310664910.995845","","",
"Turkmenistan","TKM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74133457.2016","60039387.1608","57837923.6632","55589097.7368","58809330.4224","61209210.876","56723690.0016","63275276.0184","79571429.368","100680573.6568","136869776.1776","156167345.2416","174959452.6344","223895645.268","285353470.9168","423067861.3064","439815017.552","479988463.164","612626933.3256","738576884.2032","830155017.552","918794484.2032","781970582.8472","817240548.5648","843373028.5648","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8565820","9817040","11680000","10425860","9982020","12386640","19022340","28805800","47943480","73448194.6001772","90117900","96247251.1936535","70740049.6668983","73368763.7865288","105977438.703673","88876332.2190854","72158559.1699618","82187348.0554102","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","2175082.52133343","2148899.48262","2679317.94649028","2850490.56604","2554919.17615259","2949588.23527","3401512.3932","4955386.06770848","4810811.73595692","5065186.92936385","5848261.09187671","6472996.18820451","6559318.6417","9463894.94806413","9633018.63317815","10491051.3521049","10146081.8166477","8208240.1365838","7713739.46152052","7162267.73054817","5838034.88704013","5453810.97369","5988738.50115","6807822.12833","7679190.9404","8769906.11274","9004516.02966","10446757.15504","9609103.36659","11175644.91626","12746294.82989","14246166.8607","13536224.83694","13099284.20366","12890635.34957","11827075.04805","12729672.00229","","",
"South Asia (IDA & IBRD)","TSA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","22927662.63825","25141327.111673","30679155.8335349","36866748.146022","53224329.5538874","71479458.4028015","72466318.750586","89235091.6620032","105570509.723247","131727391.382","177622502.49","258816637.596601","379587652.974","359126986.276","371870847.9","372354210.579","215389213.445943","214524913.554892","199136560.27197","165792278.4","172914716.122","179001034.688622","187831177.593541","164026372.242668","154151161.29","165368763.032","173059844.034","171401290.784","136832552.4","182655822.213","191908874.1255","248567196.63","295085190.539","304924865.8295","369741386.4893","437023969.774","500474493.8438","593310814.1716","764669275.7564","521054986.4009","604932451.886","640027905.2986","670538458.3737","717836777.0791","731133583.6833","693380490.0372","631101522.1525","612476585.259","","",
"Tunisia","TUN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","63851193.0140452","75343709.9001318","100020680.669964","148800284.613","164156701.008","192872980.342","207179104.464","265153846.14","322127823.136","366853874.554","397184243.025","373803564.194","391950228.55","404139658.2","408032826.966","419040862.812","481402518.912","507106891.997409","528486334.040552","529868848.485312","617884090.928","701010434.768","797580732.726","752684068.95","855167457.522","1013244052","1057328333.673","1190429514.42","1337915560.0038","1254397377.61419","1139124644.3685","1182276875.40962","1185016501.35","1573944183.1604","1778165588.0934","1819776275.6184","1967828700.24","2206977797.7335","2530423748.0772","2498756454.1276","2460233840.997","2566642136.6712","2545239896.399","2607199359.881","2709780997.792","2466973593.014","2397245810.044","2282607919.321","","",
"Turkey","TUR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","316214835.022854","300612506.236143","377608319.880149","475754949.984618","658513633.08288","827484291.403394","949314162.524419","1084892058.19472","2262993163.655","2297975995.12","1257737320.93068","1322341506.391","946371337.35","1385710800.732","994278389.87","985230361.905","1012672719.61657","874922932.219366","1005104421.2949","1101953160","2825454532","3151324113","3942391440","5664000000","4191000000","3818000000","4766263967","4979281351","7672644252","5937431808.79872","5910953927.2602","5128500000","5800250172.10072","7667452425.93096","11411400000","13639999999.9999","14440800000","19080560912.4824","23196020958.891","20870065028.0326","26686314487.5877","30529198451.4053","33922334628.9","36035213972.5422","35316675904.0394","32284684001.1454","32474593907.0345","31904864189.3672","","",
"Tuvalu","TUV","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128210915.747632","89062427.517","85518156.507","114189311.382489","105649288.063902","97973597.8868279","104278711.809661","122676391.45919","153753200.759917","180991483.553847","291235634.555236","314592667.748511","344098482.062521","358043245.245","411973554.813338","475938925.216661","559165704.318","608082077.4046","681734808.975","780522914.214","1074685009.4055","1073629855.6266","1172587039.0693","1268623924.9813","1457553039.7373","1677559732.3123","1832923842.0605","1733644471.3634","1815177906.8158","1943576492.7232","","",
"Uganda","UGA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","34264924.3827821","37673394.948","38685613.7402642","54022722.688","60440012.846","70670100","61009325","78656334.4212674","64877957.8993036","57212959.4839975","33262917.90146","38196584.7963","45175200","35114133.328","67804302.063","86666669.3","145120201.298186","311780591.221062","322596582.6","180988761.253606","146840894.012612","113360375.670682","96233291.5652583","110165054.791575","76094723.0143672","108257229.974","116170933.258233","121090382.078813","127355453.021936","134481988.573741","155652277.951961","162339067.984962","192148045.988977","216526451.767458","293573982.408","314940001.140004","329621727.697998","385815933.92","419417098.710004","500159730.84","416831484.699","496611829.875","543721728.84","481634210.74","537133308.686519","535680200.179186","476212368.658365","510853205.042327","","",
"Ukraine","UKR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2499420067.482","2913437198.217","2942001364.715","2832505580.882","3399945044.759","3398166368.734","2754711386.887","2558215765.49","2561659652.556","2797902780.00839","2722850063.45","1808815032.38288","1281660029.07146","1194230341.87868","1588837701.27326","1911618637.44535","2425363573.38915","3341640296.4017","4712871620.36297","6211600000","8269596009.62869","10597601281.6273","6900647309.44216","8103539008.29274","9689891626.10586","11412792484.361","11904660216.9747","7697862078.48332","4707719957.95267","4287497610.42438","5335041006.40202","","",
"Upper middle income","UMC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","87964516.135","83934286.1361067","64800345.5516912","110352995.35242","121261335.747331","103997314.752374","108212679.058702","121859984.703732","145549028.549001","135341788.361","205412521.356","257659428.945083","211094363.372931","113049366.929177","112133296.825","118269801.108","173207489.718","204893881.743","212887651.032","209874812.056","224018495.4","251684234.032","278231137.272","363481489.668895","377388206.734","436857946.296","526016789.688","679273406.724296","687248859.833117","602036777.043184","523412022.879","461823643.633139","292026536.376959","230997366.991249","300329868.23657","449098477.517502","531550852.39333","705406710.332824","997498801.094281","1130172914.06659","1549438158.51718","1992236439.58802","2138312700.83909","2393431122.44034","2377837124.64242","2226454790.21461","2198590882.59894","2341100055.64254","","",
